M67式90毫米无坐力炮,8
75式火箭炮,8
17cm K18加榴炮,8
W86式120毫米迫击炮,8
AM-23航空机炮,8
PGZ-95自行高射炮,8
M118式90毫米高射炮,8
S-60式57毫米高射炮,8
1877年式279毫米迫击炮,8
D-30A式122毫米榴弹炮,8
67式82毫米迫击炮,8
GM-45式155毫米牵引加榴炮,8
30mm德发（DEFA）航空机炮,8
D-20式（M1955）152毫米加农榴弹炮,8
前苏联122-MM М-30榴弹炮,8
74式榴弹炮,8
2S19式加农炮,8
德国75mm IG 42,8
小松60式106毫米自行无后坐力炮,8
Rh120120毫米滑膛火炮,8
DzSU-23式23毫米双管高射炮,8
Б-4М型203毫米重榴弹炮（B-4M）,8
85型122毫米自行火炮,8
AMX-13DCA式30毫米双管自行高射炮,8
M53/59式30毫米双管自行高射炮,8
63式60毫米迫击炮,8
WM-80式273毫米火箭炮,8
五式100mm重加农炮,8
PGZ-88式双管37毫米自行高炮,8
XM214航空机枪,8
83式122毫米榴弹炮,8
83式自行火炮,8
“帕尔玛利亚”榴弹炮,8
“龙火”120毫米迫击炮,8
60式122毫米加农炮,8
280mm利奥波德（Leopold）列车炮,8
87式25毫米双联高炮,8
70-1式自行榴弹炮,8
2S1式自行火炮,8
XT-86A1式榴弹炮,8
Mk42 127毫米舰炮,8
M109式155毫米自行榴弹炮,8
火神(Vulcan)M61航空机炮,8
MK11Mod5航空机炮,8
FH2000式榴弹炮,8
SUU-23/A 火神 机炮吊舱,8
M55式20毫米3管高射炮,8
w99式82毫米速射迫击炮,8
M101式105毫米榴弹炮,8
“菲洛斯”6式火箭炮,8
T-75式60毫米迫击炮,8
AK-630M型30mm6管舰炮,8
W87式81毫米迫击炮,8
四式联装20毫米高射机关炮,8
M56式105毫米榴弹炮,8
M48式76毫米榴弹炮,8
120毫米8×8轮式自行反坦克炮,8
88式75毫米高射炮,8
SB155/39式155毫米榴弹炮,8
M120式120毫米迫击炮,8
D-30 122毫米榴弹炮,8
GE225航空机炮,8
LG1式榴弹炮,8
M29式81毫米迫击炮,8
B1“半人马座”105毫米自行反坦克炮,8
80式100毫米迫击炮,8
凯撒155毫米自行火炮,8
55式37毫米高炮,8
D-10 100毫米坦克炮,8
“猎豹”高射炮,8
M1939式37毫米高射炮,8
23mm 23-3型 航空机炮,8
M52式榴弹炮,8
MO-120-RT-61式120毫米迫击炮,8
59-1式130毫米自行加农炮,8
AS90式155毫米自行火炮,8
“奥托”紧凑型127毫米舰炮,8
PP89式100毫米迫击炮,8
TR.F1式榴弹炮,8
M270式火箭炮,8
“石勒喀”23毫米自行高炮,8
M30式107毫米迫击炮,8
65式82毫米无后坐力炮,8
A-19式122毫米加农炮,8
AV-8B 海鹞 GAU-12/U 机炮吊舱,8
前苏联2C9“九度音”-C迫击炮,8
9A-4273机炮吊舱,8
98式20毫米高射机关炮,8
“飞虎”30毫米自行高炮,8
155mm1890年式加农炮,8
L118式榴弹炮,8
122毫米“雷声”1型自行榴弹炮,8
80式57毫米自行高炮,8
75mm1897/1914年型高射炮,8
PaK 36反坦克炮,8
MkF3自行火炮,8
83式152毫米自行加榴炮,8
210毫米K39/40加榴炮,8
XT-86 120毫米迫击炮,8
2A45M 125毫米反坦克炮,8
厄利空GAI-BO1式20毫米高射炮,8
M1943 (ZiS-2)57毫米反坦克炮,8
 “菲洛斯”30式122毫米火箭炮,8
中国73式100毫米滑膛反坦克炮,8
SUU-11B/A米尼冈 机枪吊舱,8
ODE81式迫击炮,8
91式105毫米野炮,8
56式85毫米加农炮,8
SPG-9式73毫米无坐力炮,8
 “旋风”300毫米火箭炮,8
 LAR-160式160毫米火箭炮,8
四式400mm重火箭,8
81式122毫米轮式自行火箭炮,8
PLZ-07式自行榴弹炮,8
UTMG通用双机枪吊舱,8
以色列德发553式30mm航空炮,8
M19式60毫米迫击炮,8
“桑托尔”20毫米双管高射炮,8
